conversation_id,conversation_text,label,scam_category,threat_level,urgency,authority_impersonation,financial_request,otp_request,credential_request,threat_detected,emotional_manipulation,secrecy_request,detected_indicators,recommended_action
ASVD_003391,"Emergency call: aapke husband ko serious injury hua. Rs 20,000 immediately chahiye. Hum hospital mein hain.",SCAM,Emergency Money Scam,HIGH,1,0,1,0,0,0,1,1,urgency|financial_request|emotional_manipulation|secrecy,Verify the emergency by contacting the person or hospital directly through known numbers.
ASVD_002569,"तुम जानते हो क्या होगा अगर तुम्हारी प्राइवेट फोटो और वीडियो हैं हमारे पास। 2,00,000 दे दो और सब खत्म। वरना कंसिक्वेंसेस भोगो।",SCAM,Extortion,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not pay. Report to Cyber Crime helpline 1930 and local police station immediately.
ASVD_003521,"एआई ट्रेडिंग बॉट में 50,000 रुपये ट्रांसफर करें। रिकॉर्ड प्रॉफिट आ रहे हैं। पहला पेआउट एक हफ्ते में।",SCAM,Investment Scam,HIGH,1,0,1,0,0,0,1,0,urgency|financial_request|emotional_manipulation,Verify investments through SEBI registered channels. No legitimate investment guarantees fixed returns.
ASVD_001298,"Courier company se bol rahe hain. fake currency ka package border pe roka gaya. Aapki ID thi. Rs 15,000 customs duty do.",SCAM,Fake Parcel/Customs Scam,CRITICAL,1,1,1,0,0,1,0,0,urgency|financial_request|authority_impersonation|threat,No customs or courier service demands payment over phone. Verify through official channels.
ASVD_003802,"Btw, एपीरेजल साइकिल शुरू होने वाला है। सेल्फ-असेसमेंट फॉर्म भर लेना दिसंबर तक।",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_004131,"Hey, doodh aur bread le aana ghar aate waqt. Papa ki dawai bhi leni hai pharmacy se. Done.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_004193,"Aapke liye online survey work ka offer hai. Monthly Rs 40,000+. One-time fee Rs 4,999. Pay now and start today.",SCAM,Job Scam,MEDIUM,1,0,1,0,0,0,0,0,urgency|financial_request,Legitimate employers never ask for money upfront. Verify through the company's official website.
ASVD_000731,"मैंने किडनैप किया है तुम्हारे बच्चे को। 1,00,000 रुपये फिरौती है। देरी की तो गोली मार दूंगा।",SCAM,Kidnapping & Extortion Threat,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not transfer money. Immediately report the extortion/kidnapping threat to the local Police and Cyber Crime helpline 1930.
ASVD_000690,"Hello, aapka resume dekha. Amazon review job ka opening hai. Rs 499 training kit fee do. Start earning from tomorrow.",SCAM,Job Scam,MEDIUM,1,0,1,0,0,0,0,0,urgency|financial_request,Legitimate employers never ask for money upfront. Verify through the company's official website.
ASVD_004556,"जल्दी करो प्लीज, दीदी बोल रहा हूं। पैसा चोरी हो गया। मुझे 75,000 रुपये चाहिए अभी के अभी। पापा को मत बोलना।",SCAM,Family Impersonation,HIGH,1,0,1,0,0,0,1,1,urgency|financial_request|emotional_manipulation|secrecy,Verify the caller through an independent communication channel before transferring money.
ASVD_002135,पीएनबी से वेरिफिकेशन कॉल। नेट बैंकिंग अपग्रेड हो रही है। इंटरनेट बैंकिंग यूजर आईडी और पासवर्ड दीजिए।,SCAM,PIN/Credential Scam,HIGH,1,1,0,0,1,0,0,0,urgency|authority_impersonation|credential_request,"Banks never ask for PIN, CVV, or passwords over phone. Never share these with anyone."
ASVD_004955,"Property tax is quarter ka Rs 8,000 hai. Online pay kar dungi due date se pehle. Sab theek hai.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_002422,"Haan, iPL ka naya season shuru hone wala hai. Fantasy team banate hain saath mein. Take care.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_006000,"Pata hai, क्लाइंट ने फीडबैक भेजा है। बहुत खुश हैं प्रोजेक्ट से। गुड जॉब टीम! Take care.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_004551,"भैया, एक्सीडेंट हो गया हो गया है। 10,000 रुपये की जरूरत है। परिवार को मत बताना अभी।",SCAM,Family Impersonation,HIGH,1,0,1,0,0,0,1,1,urgency|financial_request|emotional_manipulation|secrecy,Verify the caller through an independent communication channel before transferring money.
ASVD_000407,"Yeh hospital se call hai. your father ko heart attack ke baad laye hain. Doctor ko Rs 20,000 chahiye. Jaldi bhejiye.",SCAM,Emergency Money Scam,HIGH,1,0,1,0,0,0,1,1,urgency|financial_request|emotional_manipulation|secrecy,Verify the emergency by contacting the person or hospital directly through known numbers.
ASVD_002352,"Bro, it's Ankita. I had a bike accident. Can you send Rs 15,000 to 9123456780? I'll pay back. Don't tell anyone.",SCAM,Friend Impersonation,HIGH,1,0,1,0,0,0,1,1,urgency|financial_request|emotional_manipulation|secrecy,Contact the person directly using a known phone number to verify their identity.
ASVD_000929,"Arre, aaj ki lecture ke notes share kar do. Mujhe dentist ke liye early jaana pada.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_001506,"Dost, meri help kar. Rohit bol raha hoon. wallet gir gaya. 8,000 chahiye. Kisi ko mat bata.",SCAM,Friend Impersonation,HIGH,1,0,1,0,0,0,1,1,urgency|financial_request|emotional_manipulation|secrecy,Contact the person directly using a known phone number to verify their identity.
ASVD_004128,"Final notice. international illegal parcel authorities ke paas hai. Rs 15,000 verification fee do warna police aayegi aaj.",SCAM,Fake Parcel/Customs Scam,CRITICAL,1,1,1,0,0,1,0,0,urgency|financial_request|authority_impersonation|threat,No customs or courier service demands payment over phone. Verify through official channels.
ASVD_001360,"Official notice from Telecom Authority. aapka mobile number 24 ghante mein disconnect hoga. Transfer Rs 25,000 as compliance fee within 3 hours.",SCAM,Government Impersonation,CRITICAL,1,1,1,0,0,1,0,1,urgency|financial_request|secrecy|authority_impersonation|threat,No government agency demands payment over phone. Contact the department through official channels.
ASVD_004248,"Aapko select kiya gaya hai mutual fund with 40% returns ke liye. Rs 25,000 lagayein, 500% return milega. Offer expires today.",SCAM,Investment Scam,HIGH,1,0,1,0,0,0,1,0,urgency|financial_request|emotional_manipulation,Verify investments through SEBI registered channels. No legitimate investment guarantees fixed returns.
ASVD_005169,"Pata hai, naya gym join kiya hai ghar ke paas. Trainer bahut achha hai. Tu bhi try kar.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_002335,"मैं आपके दादा जी के साथ हूं। उनका मेडिकल इमरजेंसी हुआ है। 75,000 रुपये चाहिए तुरंत। प्लीज मदद करें।",SCAM,Emergency Money Scam,HIGH,1,0,1,0,0,0,1,1,urgency|financial_request|emotional_manipulation|secrecy,Verify the emergency by contacting the person or hospital directly through known numbers.
ASVD_001782,"Namaste, main customer care hoon. lucky draw mein aap jeete hain. Aapke Zomato pe jo OTP aaya hai wo bata dijiye. 5 minute mein expire ho jayega.",SCAM,OTP Scam,HIGH,1,0,0,1,0,0,0,0,urgency|otp_request,Never share OTP with anyone. OTPs are for your personal transactions only.
ASVD_000433,"Bas, पिछले 6 महीने का अकाउंट स्टेटमेंट चाहिए। ईमेल पर भेज सकते हैं? Dekh lenge.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_001127,"We possess chat screenshots. Pay Rs 1,00,000 or face public humiliation. No second chances.",SCAM,Blackmail,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not pay. Report to Cyber Crime helpline 1930 and local police station immediately.
ASVD_004231,We are senior executive from Yes Bank. card renewal ke liye. Share your net banking credentials for verification.,SCAM,PIN/Credential Scam,HIGH,1,1,0,0,1,0,0,0,urgency|authority_impersonation|credential_request,"Banks never ask for PIN, CVV, or passwords over phone. Never share these with anyone."
ASVD_000227,Pension ka status check karna hai. Post office mein jaake pata karungi.,SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_000642,"Btw, kitchen mein chhoti si aag lagi thi par turant bujha di. Sab safe hain, chinta mat karo.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_006031,"Arre, शनिवार को शिफ्टिंग में मदद कर सकता है? नए अपार्टमेंट में जा रहा हूं। Phir batati hoon.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_006222,"This is courier service. suspicious contents wala package has been intercepted. Pay Rs 50,000 or criminal charges will be filed.",SCAM,Fake Parcel/Customs Scam,CRITICAL,1,1,1,0,0,1,0,0,urgency|financial_request|authority_impersonation|threat,No customs or courier service demands payment over phone. Verify through official channels.
ASVD_002499,"हमारे पास सब कुछ है। तुम्हारी प्राइवेट फोटो और वीडियो हैं हमारे पास। 50,000 रुपये ट्रांसफर करो यूपीआई से। कोई पुलिस नहीं। कोई बातचीत नहीं।",SCAM,Extortion,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not pay. Report to Cyber Crime helpline 1930 and local police station immediately.
ASVD_005884,"We have everything. compromising information hai tumhari. Transfer Rs 1,00,000 via UPI or NEFT. No police. No negotiation.",SCAM,Extortion,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not pay. Report to Cyber Crime helpline 1930 and local police station immediately.
ASVD_005616,सपोर्ट टीम बोल रहा हूं बैंक से। अकाउंट रिएक्टिवेशन के लिए। ओटीपी बताइए तुरंत। कॉल रिकॉर्ड हो रही है।,SCAM,OTP Scam,HIGH,1,0,0,1,0,0,0,0,urgency|otp_request,Never share OTP with anyone. OTPs are for your personal transactions only.
ASVD_000543,"हेलो, एग्जिक्यूटिव हूं। कैशबैक क्लेम करना है। पेटीएम का ओटीपी शेयर कर दीजिए जल्दी, वरना प्रोसेस कैंसिल हो जाएगा।",SCAM,OTP Scam,HIGH,1,0,0,1,0,0,0,0,urgency|otp_request,Never share OTP with anyone. OTPs are for your personal transactions only.
ASVD_005107,"Selected for Amazon review job! Ghar baithe kamayein. Fee Rs 1,499 UPI pe bhejein. Login credentials mil jayenge turant.",SCAM,Job Scam,MEDIUM,1,0,1,0,0,0,0,0,urgency|financial_request,Legitimate employers never ask for money upfront. Verify through the company's official website.
ASVD_001731,"Hey, bathroom mein pipe fat gaya. Plumber ko bulaya hai, aa raha hai. Main valve band kar diya. Ok bye.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_000521,"अनक्लेम्ड इंश्योरेंस पेआउट है आपका। 7,500 रुपये पे करें और पैसे ले जाएं। यह असली सरकारी योजना है।",SCAM,Financial Manipulation,MEDIUM,1,0,1,0,0,0,1,0,urgency|financial_request|emotional_manipulation,No legitimate organization asks for fees to release refunds. Verify through official channels.
ASVD_005365,"Sunno, happy birthday! Maine cake order kiya hai. 5 baje tak aa jayega. Poora family aa raha hai raat ko. Phir batati hoon.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_001174,"BigBasket se monthly grocery order kar diya hai. Kal morning slot mein aayega. Chal, bye.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_003417,Shirt return ki jo last week khareedt thi. Refund 5-7 business days mein aayega. Zyada tension mat le.,SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_004428,"Congratulations! instant loan Rs 10,00,000 ready. Sirf Rs 8,000 processing fee. Zero documentation. Apply now.",SCAM,Loan Scam,MEDIUM,1,0,1,0,0,0,0,0,urgency|financial_request,No genuine bank charges processing fees before loan disbursement. Verify through official channels.
ASVD_005646,"आखिरी चेतावनी। तुम्हारे प्राइवेट मैसेज हैं हमारे पास। 1,00,000 रुपये ट्रांसफर करो। पुलिस को बुलाया तो और बुरा होगा।",SCAM,Extortion,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not pay. Report to Cyber Crime helpline 1930 and local police station immediately.
ASVD_005155,"PNB ka compliance team bol raha hai. aapke account ki re-verification zaruri hai. Card ke 16-digit number, CVV, aur PIN batayein.",SCAM,PIN/Credential Scam,HIGH,1,1,0,0,1,0,0,0,urgency|authority_impersonation|credential_request,"Banks never ask for PIN, CVV, or passwords over phone. Never share these with anyone."
ASVD_003268,"नमस्ते, आपके पापा का मेडिकल इमरजेंसी हुआ है। उन्होंने कहा आपको कॉल करें। 20,000 रुपये चाहिए तुरंत इलाज के लिए।",SCAM,Emergency Money Scam,HIGH,1,0,1,0,0,0,1,1,urgency|financial_request|emotional_manipulation|secrecy,Verify the emergency by contacting the person or hospital directly through known numbers.
ASVD_002341,"क्रिप्टो ट्रेडिंग ऑपर्चुनिटी अभी ओपन है। न्यूनतम 25,000 रुपये। रिटर्न गारंटीड। 2 घंटे में रजिस्टर करें। किसी को मत बताना।",SCAM,Investment Scam,HIGH,1,0,1,0,0,0,1,0,urgency|financial_request|emotional_manipulation,Verify investments through SEBI registered channels. No legitimate investment guarantees fixed returns.
ASVD_005734,पिछले 6 महीने का अकाउंट स्टेटमेंट चाहिए। ईमेल पर भेज सकते हैं? Bata dena.,SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_003631,"Bas, नया वॉशिंग मशीन खरीदा। शनिवार सुबह इंस्टॉलेशन शेड्यूल है। Take care.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_000302,Income tax return file karna hai deadline se pehle. Achha CA suggest karo. Done.,SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_005492,"Arre, vikram ko 3,000 diye the last week. Usne bola aaj return karega. Bas reminder hai.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_003690,गैस सिलेंडर का रेगुलेटर खराब हो गया। एजेंसी को कॉल किया है। कल नया भेजेंगे। Theek hai na?,SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_005651,"हम जानते हैं तुम कौन हो। तुम्हारी ब्राउजिंग हिस्ट्री है हमारे पास। 24 घंटे में 1,00,000 रुपये भेजो वरना सब कॉन्टैक्ट्स को भेज देंगे।",SCAM,Extortion,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not pay. Report to Cyber Crime helpline 1930 and local police station immediately.
ASVD_000303,We are verification officer from Axis Bank. system migration chal raha hai. Share your net banking credentials for verification.,SCAM,PIN/Credential Scam,HIGH,1,1,0,0,1,0,0,0,urgency|authority_impersonation|credential_request,"Banks never ask for PIN, CVV, or passwords over phone. Never share these with anyone."
ASVD_000162,"Haan, वो रेस्तरां याद है जहां गए थे? नया मेनू आया है। शुक्रवार को चलें? Chal, bye.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_004983,"Pata hai, क्लाइंट ने फीडबैक भेजा है। बहुत खुश हैं प्रोजेक्ट से। गुड जॉब टीम! Zyada tension mat le.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_000090,"Bhai mujhe Rs 1,00,000 ki jarurat hai argent chahiye warna bahut marunga. Maine tumhare child ko kidnap kar liya hai.",SCAM,Kidnapping & Extortion Threat,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not transfer money. Immediately report the extortion/kidnapping threat to the local Police and Cyber Crime helpline 1930.
ASVD_006286,"Mausam kharab hai aaj, jaldi ghar aa jaana. Barish shuru hone wali hai. Zyada tension mat le.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_000802,"Dear customer, home loan Rs 2,00,000 sanctioned. Rs 5,000 GST aur fee jama karein. Amount aaj credit hoga.",SCAM,Loan Scam,MEDIUM,1,0,1,0,0,0,0,0,urgency|financial_request,No genuine bank charges processing fees before loan disbursement. Verify through official channels.
ASVD_005969,"Tumhara daughter mere kabze mein hai. Agar zinda dekhna chahte ho toh turant Rs 5,00,000 bhej do. Koi chalaaki mat karna.",SCAM,Kidnapping & Extortion Threat,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not transfer money. Immediately report the extortion/kidnapping threat to the local Police and Cyber Crime helpline 1930.
ASVD_002640,"नमस्ते, 50,000 रुपये का टैक्स रिफंड पेंडिंग है आपका। आप पात्र हैं। 2,000 रुपये सर्विस चार्ज दें। एक बार की फीस है।",SCAM,Financial Manipulation,MEDIUM,1,0,1,0,0,0,1,0,urgency|financial_request|emotional_manipulation,No legitimate organization asks for fees to release refunds. Verify through official channels.
ASVD_004174,इनकम टैक्स रिटर्न फाइल करना है डेडलाइन से पहले। अच्छा सीए सुझाओ। Sab theek hai.,SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_004862,"Dhyan se suniye, Inspector Sharma bol raha hoon. aapka account money laundering mein involved hai. 2 ghante mein Rs 75,000 jama nahi kiya toh ghar pe police aayegi.",SCAM,Police Impersonation,CRITICAL,1,1,1,0,0,1,0,1,urgency|financial_request|secrecy|authority_impersonation|threat,Hang up and contact the local police station directly. Real police never demand money over phone.
ASVD_005462,"Ek minute, raat ko koi darwaza knock kar raha tha. Security guard check kiya, delivery boy tha galat floor pe.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_004573,इनकम टैक्स रिटर्न फाइल करना है डेडलाइन से पहले। अच्छा सीए सुझाओ। Take care.,SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_000912,"Congratulations! mutual fund with 40% returns mein invest karein sirf Rs 10,000. Guaranteed 300% return 3 mahine mein. Aaj hi join karein.",SCAM,Investment Scam,HIGH,1,0,1,0,0,0,1,0,urgency|financial_request|emotional_manipulation,Verify investments through SEBI registered channels. No legitimate investment guarantees fixed returns.
ASVD_000881,"Ek minute, net banking ka password reset karna hai. Branch jaana padega ya online ho jayega? Zyada tension mat le.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_005053,helpdesk speaking. subscription renew ho raha hai. OTP share karna zaroori hai warna WhatsApp Pay account block ho jayega.,SCAM,OTP Scam,HIGH,1,0,0,1,0,0,0,0,urgency|otp_request,Never share OTP with anyone. OTPs are for your personal transactions only.
ASVD_003788,"Aur haan, bathroom mein pipe fat gaya. Plumber ko bulaya hai, aa raha hai. Main valve band kar diya. Sab theek hai.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_003918,"Namaste, HDFC Bank ka security officer hoon. account mein technical error hai. Apna password aur card details share karein.",SCAM,PIN/Credential Scam,HIGH,1,1,0,0,1,0,0,0,urgency|authority_impersonation|credential_request,"Banks never ask for PIN, CVV, or passwords over phone. Never share these with anyone."
ASVD_000443,"हेलो, गारंटीड स्टॉक मार्केट प्लान का एक्सक्लूसिव ऑफर है। 50,000 रुपये लगाइए, पैसे डबल होंगे 45 दिन में। लिमिटेड सीट्स।",SCAM,Investment Scam,HIGH,1,0,1,0,0,0,1,0,urgency|financial_request|emotional_manipulation,Verify investments through SEBI registered channels. No legitimate investment guarantees fixed returns.
ASVD_000349,"Please listen, I am your bhaiya. I lost my wallet and need Rs 10,000 immediately. Send to 9988776655. Don't contact anyone.",SCAM,Family Impersonation,HIGH,1,0,1,0,0,0,1,1,urgency|financial_request|emotional_manipulation|secrecy,Verify the caller through an independent communication channel before transferring money.
ASVD_003915,"Aur haan, फोन ऑर्डर किया है ऑनलाइन, कल आएगा। डिलीवरी पर्सन पहले कॉल करेगा।",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_001302,"Waise, naya washing machine khareedda. Saturday subah installation scheduled hai.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_001942,"Courier company se bol rahe hain. banned substances wala courier border pe roka gaya. Aapki ID thi. Rs 1,00,000 customs duty do.",SCAM,Fake Parcel/Customs Scam,CRITICAL,1,1,1,0,0,1,0,0,urgency|financial_request|authority_impersonation|threat,No customs or courier service demands payment over phone. Verify through official channels.
ASVD_002715,"Haan, शर्ट रिटर्न की जो पिछले हफ्ते खरीदी थी। रिफंड 5-7 बिजनेस डेज में आएगा।",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_003116,"भाई, मुझे बहुत ज़रूरत है। मेरा एक्सीडेंट हो गया है। 50,000 रुपये भेज दो तुरंत। किसी को मत बताना।",SCAM,Family Impersonation,HIGH,1,0,1,0,0,0,1,1,urgency|financial_request|emotional_manipulation|secrecy,Verify the caller through an independent communication channel before transferring money.
ASVD_005605,"मेरे पास प्राइवेट मैसेज है। अगर पति/पत्नी और कलीग्स को नहीं दिखाना तो 50,000 रुपये भेजो।",SCAM,Blackmail,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not pay. Report to Cyber Crime helpline 1930 and local police station immediately.
ASVD_000270,"आपका पर्सनल लोन 5,00,000 रुपये प्री-अप्रूव्ड है। 8,000 रुपये इंश्योरेंस और फीस भेजें। लोन 24 घंटे में।",SCAM,Loan Scam,MEDIUM,1,0,1,0,0,0,0,0,urgency|financial_request,No genuine bank charges processing fees before loan disbursement. Verify through official channels.
ASVD_005430,"Namaste, HDFC Bank ka fraud team bol raha hai. aapke account se Rs 45,000 ka suspicious transaction hua hai. Turant OTP share karein account secure karne ke liye.",SCAM,Bank Fraud,CRITICAL,1,1,0,1,1,1,0,0,urgency|authority_impersonation|otp_request|credential_request|threat,"Never share OTP, PIN, or passwords. Call your bank's official helpline number printed on your card."
ASVD_000530,"private equity fund se log crorepati ban rahe hain. Rs 2,00,000 se shuru karein. No risk. Money back guarantee. Act now.",SCAM,Investment Scam,HIGH,1,0,1,0,0,0,1,0,urgency|financial_request|emotional_manipulation,Verify investments through SEBI registered channels. No legitimate investment guarantees fixed returns.
ASVD_000233,"Ek minute, client ne feedback bheja hai. Bahut khush hain project se. Good job team! Theek hai na?",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_005590,टेक्निकल सपोर्ट से कॉल है। केवाईसी अपडेट हो रहा है। आपके यूपीआई पर जो ओटीपी आया है वो बता दीजिए। 5 मिनट में एक्सपायर होगा।,SCAM,OTP Scam,HIGH,1,0,0,1,0,0,0,0,urgency|otp_request,Never share OTP with anyone. OTPs are for your personal transactions only.
ASVD_002870,"Btw, water bill is mahine zyada aaya hai. Municipal office call karke verify karungi. Chalo, milte hain.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_003127,"यह मजाक नहीं है। डिलीटेड सोशल मीडिया पोस्ट है मेरे पास। 1,00,000 रुपये दोगे तो परमानेंट डिलीट। इग्नोर करोगे तो रेप्यूटेशन खत्म।",SCAM,Blackmail,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not pay. Report to Cyber Crime helpline 1930 and local police station immediately.
ASVD_006021,"Yeh customs department se official call hai. fake currency ka package aapke address pe register hai. Rs 50,000 fine bharo.",SCAM,Fake Parcel/Customs Scam,CRITICAL,1,1,1,0,0,1,0,0,urgency|financial_request|authority_impersonation|threat,No customs or courier service demands payment over phone. Verify through official channels.
ASVD_004287,"We have obtained dating app profile. Sab contacts ko bhej denge agar Rs 1,00,000 nahi mile. Serious hain hum.",SCAM,Blackmail,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not pay. Report to Cyber Crime helpline 1930 and local police station immediately.
ASVD_002965,technical team from PNB. unknown device se login detect hua. UPI PIN aur Aadhaar ke last 4 digits share karein.,SCAM,PIN/Credential Scam,HIGH,1,1,0,0,1,0,0,0,urgency|authority_impersonation|credential_request,"Banks never ask for PIN, CVV, or passwords over phone. Never share these with anyone."
ASVD_003610,"Aapke liye data entry from home ka offer hai. Monthly Rs 40,000+. One-time fee Rs 499. Pay now and start today.",SCAM,Job Scam,MEDIUM,1,0,1,0,0,0,0,0,urgency|financial_request,Legitimate employers never ask for money upfront. Verify through the company's official website.
ASVD_004968,"Bro, it's Neha. I missed my train. Can you send Rs 15,000 to 9123456780? I'll pay back. Don't tell anyone.",SCAM,Friend Impersonation,HIGH,1,0,1,0,0,0,1,1,urgency|financial_request|emotional_manipulation|secrecy,Contact the person directly using a known phone number to verify their identity.
ASVD_000646,"Dear investor, mutual fund with 40% returns se record profits aa rahe hain. Rs 25,000 transfer karein aaj. First payout ek hafte mein.",SCAM,Investment Scam,HIGH,1,0,1,0,0,0,1,0,urgency|financial_request|emotional_manipulation,Verify investments through SEBI registered channels. No legitimate investment guarantees fixed returns.
ASVD_006203,"Good news! income tax refund pending hai aapka. Claim karne ke liye Rs 5,000 processing fee do. Full amount 48 ghante mein milega.",SCAM,Financial Manipulation,MEDIUM,1,0,1,0,0,0,1,0,urgency|financial_request|emotional_manipulation,No legitimate organization asks for fees to release refunds. Verify through official channels.
ASVD_006418,"Oh, pAN card aaya hai mail mein. Ab fixed deposit account khol sakti hoon.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_006155,"डेटिंग ऐप प्रोफाइल है मेरे पास। 25,000 रुपये गूगल पे या फोनपे से भेजो 24 घंटे में।",SCAM,Blackmail,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not pay. Report to Cyber Crime helpline 1930 and local police station immediately.
ASVD_005028,"Urgent: Aapka education loan application Rs 10,00,000 approved. Rs 15,000 verification charges do. Delay = cancellation.",SCAM,Loan Scam,MEDIUM,1,0,1,0,0,0,0,0,urgency|financial_request,No genuine bank charges processing fees before loan disbursement. Verify through official channels.
ASVD_000797,"Bhai mujhe Rs 1,00,000 ki jarurat hai argent chahiye warna bahut marunga. Maine tumhare bete ko kidnap kar liya hai.",SCAM,Kidnapping & Extortion Threat,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not transfer money. Immediately report the extortion/kidnapping threat to the local Police and Cyber Crime helpline 1930.
ASVD_006337,Pension ka status check karna hai. Post office mein jaake pata karungi. Theek hai na?,SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_003266,"नया यूट्यूब वीडियो लाइकिंग का ऑफर। 4,999 रुपये फीस दें और तुरंत काम शुरू करें। आज तक वैलिड।",SCAM,Job Scam,MEDIUM,1,0,1,0,0,0,0,0,urgency|financial_request,Legitimate employers never ask for money upfront. Verify through the company's official website.
ASVD_004219,SBI fraud prevention team. your account is flagged for unusual activity. Please share the 6-digit OTP sent to your number for verification.,SCAM,Bank Fraud,CRITICAL,1,1,0,1,1,1,0,0,urgency|authority_impersonation|otp_request|credential_request|threat,"Never share OTP, PIN, or passwords. Call your bank's official helpline number printed on your card."
ASVD_005207,"Hello, AI-powered trading bot ka exclusive offer hai. Rs 2,00,000 lagayein, paise double honge 45 din mein. Limited seats.",SCAM,Investment Scam,HIGH,1,0,1,0,0,0,1,0,urgency|financial_request|emotional_manipulation,Verify investments through SEBI registered channels. No legitimate investment guarantees fixed returns.
